,item,price,url
870,Old Trailer,$500,https://toronto.craigslist.org/tor/tro/d/north-york-old-trailer/6769837119.html
871,"75% Off - Emeralds, Sapphires, Rings, Bracelets, Earrings WOW!",$99,https://toronto.craigslist.org/tor/jwl/d/toronto-75-off-emeralds-sapphires-rings/6784451702.html
872,2009 Honda Civic Si Coupe,$6500,https://toronto.craigslist.org/tor/cto/d/north-york-2009-honda-civic-si-coupe/6770694364.html
873,Northern Lights Wireless Heart Rate Transmitter,$0.00,https://toronto.craigslist.org/tor/sgd/d/thornhill-northern-lights-wireless/6800016359.html
874,"Northern Lights Balance Pod 6.3""",$0.00,https://toronto.craigslist.org/tor/sgd/d/thornhill-northern-lights-balance-pod-63/6800016634.html
875,FREE SHIPPING!!! KAKA Industrial AP-2S Arbor Press,$298,https://toronto.craigslist.org/drh/tld/d/burnaby-free-shipping-kaka-industrial/6753778640.html
876,KAKA 7-Inch Cast Iron Bead Roller Rotary Former RM-08,$338,https://toronto.craigslist.org/yrk/tld/d/burnaby-kaka-7-inch-cast-iron-bead/6759021021.html
877,ELECT. PLIERS SET $ 20,$20,https://toronto.craigslist.org/tor/mat/d/elect-pliers-set-20/6799832582.html
878,Bosch OBD 1100,$60,https://toronto.craigslist.org/yrk/tls/d/maple-bosch-obd-1100/6775629024.html
879,Linksys EA4500 Dual Band Wireless Router with Gigabit and USB,$25,https://toronto.craigslist.org/tor/sop/d/markham-linksys-ea4500-dual-band/6765122277.html
880,Brake Bleeder & Vacuum Pump Test Tuner Kit,$50,https://toronto.craigslist.org/tor/tld/d/north-york-brake-bleeder-vacuum-pump/6775454976.html
881,"Brand New 7"" Electric Grinder/Polisher (Variable Speed)",$99,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-7-electric-grinder/6775455344.html
882,Brand New 12' 10 Gauge Booster Cable,$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-newgauge-booster-cable/6775455680.html
883,BRAND NEW 18PC RUBBER INSULATED CLAMP,$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-18pc-rubber/6775455936.html
884,HSS Drill bits new retail packs,$10,https://toronto.craigslist.org/tor/tls/d/north-york-hss-drill-bits-new-retail/6753490615.html
885,Table Saw,$125,https://toronto.craigslist.org/yrk/tls/d/scarborough-table-saw/6775373761.html
886,Utility,$6999,https://toronto.craigslist.org/yrk/for/d/stoney-creek-utility/6798168867.html
887,glass & steel bowl $ 20,$20,https://toronto.craigslist.org/tor/hsh/d/glass-steel-bowl-20/6798102628.html
888,6 Pieces Stainless Steel Wine Opener Tool Set in Gift Box - BRAND NEW,$50,https://toronto.craigslist.org/tor/hsh/d/north-york-6-pieces-stainless-steel/6776731508.html
889,tool box $ 25  /  forehead light $15,$25,https://toronto.craigslist.org/tor/mat/d/tool-box-25-forehead-light-15/6797732410.html
890,dodge sprinter gps bluetooth Android Wifi radio dvd player,$799,https://toronto.craigslist.org/tor/ptd/d/unionville-dodge-sprinter-gps-bluetooth/6797615335.html
891,Yocan Evolve-Plus Pen Vaporizer Atomizer/Tank & Battery Starter Kit,$50,https://toronto.craigslist.org/tor/ele/d/toronto-yocan-evolve-plus-pen-vaporizer/6797433590.html
892,5 Stainless Steel Magnetic Measuring Spoons,$30,https://toronto.craigslist.org/mss/hsh/d/mississauga-5-stainless-steel-magnetic/6797235435.html
893,2003 Triumph TT600,$2000,https://toronto.craigslist.org/tor/mcy/d/bolton-2003-triumph-tt600/6783125757.html
894,Handlebar Mount Holder Waterproof Case Cover For iPhone 5,$25,https://toronto.craigslist.org/tor/mob/d/handlebar-mount-holder-waterproof-case/6783064722.html
895,Steel Filing Cabinet,$30,https://toronto.craigslist.org/tor/for/d/toronto-steel-filing-cabinet/6796874232.html
896,Factory Unlocked Apple iPhone 6 64GB Sliver-Excellent Condition,$260,https://toronto.craigslist.org/tor/mob/d/etobicoke-factory-unlocked-apple-iphone/6775418689.html
897,"Orico Hard Drive Enclosure3.5""Sata 3.0 USB 3.0 HDD Case",$20,https://toronto.craigslist.org/tor/sop/d/toronto-orico-hard-drive/6796594177.html
898,ORICO 1105SS Tool Free 3.5 SATA to 5.25 SATA Metal Bracket,$20,https://toronto.craigslist.org/tor/sop/d/toronto-orico-1105ss-tool-free-35-sata/6796573051.html
899,"3 in 1 Quality Avocado Slicer-Peeler, Easy & Safe to Use!",$12,https://toronto.craigslist.org/mss/hsh/d/mississauga-3-in-1-quality-avocado/6796383137.html
900,Toyota Spare (Emergency) and Summer Tires and Wheels,$0.00,https://toronto.craigslist.org/tor/wto/d/toyota-spare-emergency-and-summer-tires/6776102962.html
901,Professional Wet/Dry - Vac Brand New Still in Box !,$175,https://toronto.craigslist.org/tor/hsh/d/scarborough-professional-wet-dry-vac/6775090873.html
902,KUVINGS Whole Slow Juicer EVO 820 Gunmetal,$749,https://toronto.craigslist.org/tor/ppd/d/toronto-kuvings-whole-slow-juicer-evo/6795756619.html
903,Dyson Small Ball Animal Upright Vacuum,$400,https://toronto.craigslist.org/tor/hsh/d/dyson-small-ball-animal-upright-vacuum/6777527018.html
904,Garden Tools,$5,https://toronto.craigslist.org/tor/tls/d/east-york-garden-tools/6774774183.html
905,BRAND NEW- ION ICE AUGER - Lithium Ion - 8 inch drill,$600,https://toronto.craigslist.org/tor/spo/d/brand-new-ion-ice-auger-lithium-ion-8/6782130666.html
906,Brand New 950W or 1500W Portable Generator,$186,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-950w-or-1500w/6774757690.html
907,BRAND NEW 1/2 Ton Under Hoist Stand/2 Ton Tripod Stand,$100,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-1-2-ton-under/6774754566.html
908,"Brand New 7"" Cut-Off Saw",$100,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-7-cut-off-saw/6774752022.html
909,Cloth Dryer,$5,https://toronto.craigslist.org/drh/hsh/d/oshawa-cloth-dryer/6781865391.html
910,"White Adjustable Window Screen 10"" Tall (20"" to 37"" Wide)",$25,https://toronto.craigslist.org/tor/hsh/d/white-adjustable-window-screen-10-tall/6781835115.html
911,"BRAND NEW 5"" PALM GRIP RANDOM ORBITAL SANDER",$45,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-5-palm-grip-random/6774645990.html
912,"Brand New 3000PSI, 4 Stroke Gasoline High Pressure Washer",$440,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-3000psi-4-stroke/6774646413.html
913,BRAND NEW 5PC SOLDERING GUN W/BLOWCASE,$20,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-5pc-soldering-gun/6774645652.html
914,Soldering Station Atten 937b,$80,https://toronto.craigslist.org/mss/tls/d/mississauga-soldering-station-atten-937b/6774599308.html
915,honda accord single zone ac controls gps bt android dvd player,$699,https://toronto.craigslist.org/tor/ptd/d/unionville-honda-accord-single-zone-ac/6793929216.html
916,Original Acrylic Painting,$800,https://toronto.craigslist.org/tor/art/d/toronto-original-acrylic-painting/6781594786.html
917,Original Airbrush Art on Canvas,$1200,https://toronto.craigslist.org/tor/art/d/toronto-original-airbrush-art-on-canvas/6781587805.html
918,mercedes benz b 200 b-class b200 turbo gps bt android wifi dvd,$799,https://toronto.craigslist.org/tor/ptd/d/unionville-mercedes-benz-200-class-b200/6793242485.html
919,Lullabies for little angels CD,$5,https://toronto.craigslist.org/yrk/bab/d/north-york-lullabies-for-little-angels/6793256439.html
920,Bathroom Safety Shower Tub Bench With Back (Brand Drive in Gray),$55,https://toronto.craigslist.org/tor/hab/d/bathroom-safety-shower-tub-bench-with/6784687910.html
921,G Pen Elite or DGK Gpen by Grenco Science or Juul pods,$100,https://toronto.craigslist.org/tor/ele/d/brampton-pen-elite-or-dgk-gpen-by/6792194022.html
922,OXO Tot Sprout High Chair - Pink and Walnut,$150,https://toronto.craigslist.org/tor/bab/d/toronto-oxo-tot-sprout-high-chair-pink/6780833463.html
923,Brand New Electric Variable Speed Drywall Sander,$200,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-electric-variable/6774387040.html
924,Lawn Lights,$65,https://toronto.craigslist.org/mss/for/d/mississauga-lawn-lights/6780714142.html
925,3 in 1 Stainless Steel Garlic Press!,$20,https://toronto.craigslist.org/mss/hsh/d/mississauga-3-in-1-stainless-steel/6791559520.html
926,"Brand New 23"" Folding Camp Shovel",$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-23-folding-camp/6774343787.html
927,"Brand New 1-3/4"" Coil Roofing Nailer",$150,https://toronto.craigslist.org/tor/tld/d/north-york-brand-newcoil-roofing-nailer/6774344008.html
928,"Brand New 4"" CROSS VISE",$70,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-4-cross-vise/6774344281.html
929,"Brand New 36"" x 43"" with 12 Hooks Cargo Net with Nylon Hooks",$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-newwith-12-hooks-cargo/6774342155.html
930,Brand New Trailer Tail Light Kit,$17,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-trailer-tail-light/6774342351.html
931,Broan Nutone 690UPGKIT Bath Fan Upgrade Kit,$35,https://toronto.craigslist.org/mss/hsh/d/mississauga-broan-nutone-690upgkit-bath/6780392056.html
932,3-Blade Paderno Spiralizer,$30,https://toronto.craigslist.org/tor/hsh/d/toronto-3-blade-paderno-spiralizer/6791287118.html
933,Great Christmas present for that 'hard to get for' guy,$30,https://toronto.craigslist.org/tor/tls/d/york-great-christmas-present-for-that/6774219153.html
934,LOCK BOX FOR TOOLS,$0.00,https://toronto.craigslist.org/tor/for/d/york-lock-box-for-tools/6774128158.html
935,chisels,$80,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6774181641.html
936,Shark Upright Bagless Vacuum - GREAT BUY,$100,https://toronto.craigslist.org/drh/app/d/whitby-shark-upright-bagless-vacuum/6790328178.html
937,Mastercraft Tool Box Cover,$10,https://toronto.craigslist.org/drh/tls/d/oshawa-mastercraft-tool-box-cover/6754266331.html
938,OIL FILTER WRENCH,$3,https://toronto.craigslist.org/tor/tls/d/north-york-oil-filter-wrench/6774067072.html
939,FUNNEL - 2L CAPACITY,$2,https://toronto.craigslist.org/tor/tls/d/north-york-funnel-2l-capacity/6774049188.html
940,Markham Downsizing Online Auction - Main Street North,$0.00,https://toronto.craigslist.org/yrk/fod/d/markham-markham-downsizing-online/6789759887.html
941,"OILER, $4  -  5 oz, BY U LUBE IT",$4,https://toronto.craigslist.org/tor/tls/d/north-york-oiler-4-5-oz-by-lube-it/6774031080.html
942,"OIL FUNNEL, 2L WITH REMOVAL SPOUT AND FILTER SCREEN",$4,https://toronto.craigslist.org/tor/tls/d/north-york-oil-funnel-2l-with-removal/6774016567.html
943,"OIL FILTER WRENCH, SWIVEL STYLE",$4,https://toronto.craigslist.org/tor/tls/d/north-york-oil-filter-wrench-swivel/6774002166.html
944,"Northern Lights Anti-Burst Gym Ball 75cm, Printed, Purple",$0.00,https://toronto.craigslist.org/tor/sgd/d/thornhill-northern-lights-anti-burst/6770760521.html
945,Tools,$10,https://toronto.craigslist.org/tor/tls/d/toronto-tools/6773943923.html
946,"Accubow, Archery Training tool",$100,https://toronto.craigslist.org/tor/spo/d/york-accubow-archery-training-tool/6789045247.html
947,Dyson Cyclone V10 Absolute Cordless Vacum - Christmas DEAL,$549,https://toronto.craigslist.org/tor/eld/d/etobicoke-dyson-cyclone-v10-absolute/6779759609.html
948,Sony PXW X70 4k camcorder w/ accessories,$1750,https://toronto.craigslist.org/tor/pho/d/sony-pxw-x70-4k-camcorder-accessories/6767833040.html
949,"1/2"" Socket Head Cap Screws",$0.00,https://toronto.craigslist.org/yrk/mat/d/newmarket-1-2-socket-head-cap-screws/6756637240.html
950,"3/8"" Socket Head Cap Screws",$0.00,https://toronto.craigslist.org/yrk/mat/d/newmarket-3-8-socket-head-cap-screws/6756637389.html
951,Baila Drum Loops and Samples,$50,https://toronto.craigslist.org/tor/msg/d/baila-drum-loops-and-samples/6779588743.html
952,Bachata Percussion Loops,$42,https://toronto.craigslist.org/tor/msg/d/bachata-percussion-loops/6779589150.html
953,"TKO Duraleather 10"" x 7"" All Purpose Speed Bag",$30,https://toronto.craigslist.org/mss/spo/d/mississauga-tko-duraleather-10-7-all/6788129433.html
954,Electricians Tools for Sale,$400,https://toronto.craigslist.org/tor/tls/d/toronto-electricians-tools-for-sale/6773793373.html
955,1930s Depression Criss Cross Juice Reamer,$29,https://toronto.craigslist.org/tor/atq/d/toronto-1930s-depression-criss-cross/6787242465.html
956,Proform - Crosstrainer - Treadmill with Weights & Exercise Bench,$450,https://toronto.craigslist.org/tor/hab/d/york-proform-crosstrainer-treadmill/6779298973.html
957,Handlebar Mount Holder Waterproof Case Cover For iPhone 5,$20,https://toronto.craigslist.org/tor/ele/d/handlebar-mount-holder-waterproof-case/6779114310.html
958,nails,$2,https://toronto.craigslist.org/tor/tls/d/north-york-nails/6773714936.html
959,Brand New Hybrid Polymer industrial air hose,$20,https://toronto.craigslist.org/tor/bfd/d/north-york-brand-new-hybrid-polymer/6779030204.html
960,Electricians Tools for Sale,$400,https://toronto.craigslist.org/tor/tls/d/toronto-electricians-tools-for-sale/6773793373.html
961,1930s Depression Criss Cross Juice Reamer,$29,https://toronto.craigslist.org/tor/atq/d/toronto-1930s-depression-criss-cross/6787242465.html
962,Proform - Crosstrainer - Treadmill with Weights & Exercise Bench,$450,https://toronto.craigslist.org/tor/hab/d/york-proform-crosstrainer-treadmill/6779298973.html
963,Handlebar Mount Holder Waterproof Case Cover For iPhone 5,$20,https://toronto.craigslist.org/tor/ele/d/handlebar-mount-holder-waterproof-case/6779114310.html
964,nails,$2,https://toronto.craigslist.org/tor/tls/d/north-york-nails/6773714936.html
965,Brand New Hybrid Polymer industrial air hose,$20,https://toronto.craigslist.org/tor/bfd/d/north-york-brand-new-hybrid-polymer/6779030204.html
966,STOKKE® STEPS™ HighChair,$500,https://toronto.craigslist.org/tor/bab/d/toronto-stokke-steps-highchair/6785808302.html
967,Hitachi Cordless Drill and Light,$20,https://toronto.craigslist.org/tor/tls/d/toronto-hitachi-cordless-drill-and-light/6762216337.html
968,Ring Spotlight Security Camera and Spotlight Battery 2 available,$200,https://toronto.craigslist.org/tor/ele/d/north-york-ring-spotlight-security/6778862972.html
969,Butterfly knife bottle openers $10.00 each.,$10,https://toronto.craigslist.org/tor/for/d/toronto-butterfly-knife-bottle-openers/6785444447.html
970,BX wire,$100,https://toronto.craigslist.org/tor/mat/d/scarborough-bx-wire/6778497598.html
971,Brand New 3.5Cube or 5cube Cement Mixer/generator,$250,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-35cube-or-5cube/6773274605.html
972,Brand New Manifold Round w/ 3 Couplers,$15,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-manifold-round-3/6773275006.html
973,Brand New Air Tire Inflator Gas Station Style,$13,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-air-tire-inflator/6773275809.html
974,BRAND NEW 5PC AUTO TRIM & MOLDING SET,$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-5pc-auto-trim/6773272839.html
975,3 LEVEL STEP LADDER,$50,https://toronto.craigslist.org/tor/tld/d/north-york-3-level-step-ladder/6773273102.html
976,Brad nailer 18 Gauge straight finish nails,$350,https://toronto.craigslist.org/tor/tls/d/north-york-brad-nailer-18-gauge/6773251945.html
977,PULSE OXIMETER,$40,https://toronto.craigslist.org/drh/hab/d/oshawa-pulse-oximeter/6762885343.html
978,10-Inch Saw Blade,$60,https://toronto.craigslist.org/yrk/tls/d/thornhill-10-inch-saw-blade/6773173256.html
979,ITALIAN SNOWBOARD AND K2 BINDING,$180,https://toronto.craigslist.org/mss/spo/d/mississauga-italian-snowboard-and-k2/6763142045.html
980,Nikon D3400 Camera Kit,$550,https://toronto.craigslist.org/tor/pho/d/north-york-nikon-d3400-camera-kit/6778168904.html
981,"Northern Lights Anti-Burst Gym Ball 65cm, Printed, Blue",$0.00,https://toronto.craigslist.org/tor/sgd/d/thornhill-northern-lights-anti-burst/6763420875.html
982,DVD - How to get Through What You're Going Through (Rick Warren),$15,https://toronto.craigslist.org/tor/emd/d/north-york-dvd-how-to-get-through-what/6783617091.html
983,Milwaukee combo kit,$350,https://toronto.craigslist.org/tor/tls/d/north-york-milwaukee-combo-kit/6773097712.html
984,1967 Alfa Romeo Spider Duetto,$26500,https://toronto.craigslist.org/tor/cto/d/mississauga-1967-alfa-romeo-spider/6783137134.html
985,2 TRUE TEMPER GARDEN TOOLS tin advertising signs !,$65,https://toronto.craigslist.org/tor/clt/d/east-york-2-true-temper-garden-tools/6749978047.html
986,"7"" tile/marble saw used",$25,https://toronto.craigslist.org/tor/tls/d/toronto-7-tile-marble-saw-used/6752129290.html
987,Traditional style double pine bed (full size double),$75,https://toronto.craigslist.org/tor/fuo/d/toronto-traditional-style-double-pine/6777436777.html
988,BISSEL 3950 Velocity Bagless Upright Deep Cleaner - $69,$69,https://toronto.craigslist.org/tor/app/d/scarborough-bissel-3950-velocity/6777197171.html
989,Linksys EA4500 N900 Dual-Band Wi-Fi Router,$55,https://toronto.craigslist.org/mss/sop/d/mississauga-linksys-ea4500-n900-dual/6777166067.html
990,mercedes benz r-class navigation android wifi bt dvd player,$999,https://toronto.craigslist.org/tor/ptd/d/unionville-mercedes-benz-class/6782361180.html
991,Leatherman Multi Tool Victorinox Huntsman WENGER NEW,$40,https://toronto.craigslist.org/tor/spo/d/york-leatherman-multi-tool-victorinox/6769759412.html
992,Steel tread plate (2 pieces),$80,https://toronto.craigslist.org/tor/tls/d/steel-tread-plate-2-pieces/6772864021.html
993,3 pc. rustic furniture $ 150.00,$150,https://toronto.craigslist.org/tor/fuo/d/3-pc-rustic-furniture-15000/6781747786.html
994,Soundproof cork wall tiles - cork and Acoustic Insulation.,$2,https://toronto.craigslist.org/tor/mad/d/toronto-soundproof-cork-wall-tiles-cork/6776847858.html
995,VOGUE 1929 art deco hand fingers jewellery cover illustration,$25,https://toronto.craigslist.org/tor/bks/d/east-york-vogue-1929-art-deco-hand/6763691574.html
996,"Brand new Bathtub Shower Grab Bar Safety Rail, Parallel",$69,https://toronto.craigslist.org/tor/hab/d/scarborough-brand-new-bathtub-shower/6773795538.html
997,HOME Motion Sensor Flood Lights Brilliant LED,$50,https://toronto.craigslist.org/mss/hsh/d/mississauga-home-motion-sensor-flood/6781240711.html
998,11 Art Kit Activities *NEW PRICE*,$70,https://toronto.craigslist.org/oak/art/d/cambridge-11-art-kit-activities-new/6757437405.html
999,Easy People Pintail Longboard Complete PT-2,$130,https://toronto.craigslist.org/tor/spo/d/scarborough-easy-people-pintail/6776585302.html
1000,Easy People Pintail Kicktail Longboard Complete FT-1,$130,https://toronto.craigslist.org/tor/spo/d/scarborough-easy-people-pintail/6776582633.html
1001,Easy People Longboards Pintail / Kicktail Lowrider Longboard Complete,$130,https://toronto.craigslist.org/tor/spo/d/scarborough-easy-people-longboards/6776579016.html
1002,2013 - 2018 toyota rav4 gps android wifi bt radio mp4 mp5 player,$699,https://toronto.craigslist.org/tor/ptd/d/unionvilletoyota-rav4-gps-android-wifi/6781091094.html
1003,"3 in 1 Quality Avocado Slicer-Peeler, Easy & Safe to Use!",$12,https://toronto.craigslist.org/mss/hsh/d/mississauga-3-in-1-quality-avocado/6781092347.html
1004,EIZO ColorEdge CG222W Monitor,$299,https://toronto.craigslist.org/tor/sdp/d/east-york-eizo-coloredge-cg222w-monitor/6753542369.html
